CZ_LNK_KEY,BASE_YYMM,BILL_ACNT_NO,ENTR_NO,CUST_NO,YY10_AGELV_ID,CUST_AGE,PP_CD,PP_NM,ENTR_STTS_CD,FRST_ENTR_DT,SPPS_AMT,SMLS_STLM_AMT,TOT_BILL_AMT,DP_LOAD_DTTM,DP_LOAD_USER_ID,SEX_DV_CD
120437,202609,BILL-120437,ENTR-VAS-POST-0437,120437,2,26,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,M
120438,202609,BILL-120438,ENTR-VAS-POST-0438,120438,2,27,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,F
120439,202609,BILL-120439,ENTR-VAS-POST-0439,120439,2,28,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,M
120440,202609,BILL-120440,ENTR-VAS-POST-0440,120440,2,29,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,F
120441,202609,BILL-120441,ENTR-VAS-POST-0441,120441,3,30,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,M
120442,202609,BILL-120442,ENTR-VAS-POST-0442,120442,3,31,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,F
120443,202609,BILL-120443,ENTR-VAS-POST-0443,120443,3,32,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,M
120444,202609,BILL-120444,ENTR-VAS-POST-0444,120444,3,33,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,F
120445,202609,BILL-120445,ENTR-VAS-POST-0445,120445,3,34,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,M
120446,202609,BILL-120446,ENTR-VAS-POST-0446,120446,3,35,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,F
120447,202609,BILL-120447,ENTR-VAS-POST-0447,120447,3,36,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,M
120448,202609,BILL-120448,ENTR-VAS-POST-0448,120448,3,37,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,F
120449,202609,BILL-120449,ENTR-VAS-POST-0449,120449,3,38,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,M
120450,202609,BILL-120450,ENTR-VAS-POST-0450,120450,3,39,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-15T23:00:00,synthetic-seeder,F
120501,202609,BILL-120501,ENTR-VAS-POST-0501,120501,2,26,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120502,202609,BILL-120502,ENTR-VAS-POST-0502,120502,2,27,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120503,202609,BILL-120503,ENTR-VAS-POST-0503,120503,2,28,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120504,202609,BILL-120504,ENTR-VAS-POST-0504,120504,2,29,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120505,202609,BILL-120505,ENTR-VAS-POST-0505,120505,3,30,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120506,202609,BILL-120506,ENTR-VAS-POST-0506,120506,3,31,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120507,202609,BILL-120507,ENTR-VAS-POST-0507,120507,3,32,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120508,202609,BILL-120508,ENTR-VAS-POST-0508,120508,3,33,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120509,202609,BILL-120509,ENTR-VAS-POST-0509,120509,3,34,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120510,202609,BILL-120510,ENTR-VAS-POST-0510,120510,3,35,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120511,202609,BILL-120511,ENTR-VAS-POST-0511,120511,3,36,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120512,202609,BILL-120512,ENTR-VAS-POST-0512,120512,3,37,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120513,202609,BILL-120513,ENTR-VAS-POST-0513,120513,3,38,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120514,202609,BILL-120514,ENTR-VAS-POST-0514,120514,3,39,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120515,202609,BILL-120515,ENTR-VAS-POST-0515,120515,4,40,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120516,202609,BILL-120516,ENTR-VAS-POST-0516,120516,4,41,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120517,202609,BILL-120517,ENTR-VAS-POST-0517,120517,4,42,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120518,202609,BILL-120518,ENTR-VAS-POST-0518,120518,4,43,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120519,202609,BILL-120519,ENTR-VAS-POST-0519,120519,4,44,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120520,202609,BILL-120520,ENTR-VAS-POST-0520,120520,4,45,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120521,202609,BILL-120521,ENTR-VAS-POST-0521,120521,4,46,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120522,202609,BILL-120522,ENTR-VAS-POST-0522,120522,4,47,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120523,202609,BILL-120523,ENTR-VAS-POST-0523,120523,4,48,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120524,202609,BILL-120524,ENTR-VAS-POST-0524,120524,4,49,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120525,202609,BILL-120525,ENTR-VAS-POST-0525,120525,5,50,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120526,202609,BILL-120526,ENTR-VAS-POST-0526,120526,5,51,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120527,202609,BILL-120527,ENTR-VAS-POST-0527,120527,5,52,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120528,202609,BILL-120528,ENTR-VAS-POST-0528,120528,5,53,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120529,202609,BILL-120529,ENTR-VAS-POST-0529,120529,5,54,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120530,202609,BILL-120530,ENTR-VAS-POST-0530,120530,5,55,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120531,202609,BILL-120531,ENTR-VAS-POST-0531,120531,5,56,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120532,202609,BILL-120532,ENTR-VAS-POST-0532,120532,5,57,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120533,202609,BILL-120533,ENTR-VAS-POST-0533,120533,5,58,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120534,202609,BILL-120534,ENTR-VAS-POST-0534,120534,5,59,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120535,202609,BILL-120535,ENTR-VAS-POST-0535,120535,6,60,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120536,202609,BILL-120536,ENTR-VAS-POST-0536,120536,2,25,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120537,202609,BILL-120537,ENTR-VAS-POST-0537,120537,2,26,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120538,202609,BILL-120538,ENTR-VAS-POST-0538,120538,2,27,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120539,202609,BILL-120539,ENTR-VAS-POST-0539,120539,2,28,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120540,202609,BILL-120540,ENTR-VAS-POST-0540,120540,2,29,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120541,202609,BILL-120541,ENTR-VAS-POST-0541,120541,3,30,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120542,202609,BILL-120542,ENTR-VAS-POST-0542,120542,3,31,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120543,202609,BILL-120543,ENTR-VAS-POST-0543,120543,3,32,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120544,202609,BILL-120544,ENTR-VAS-POST-0544,120544,3,33,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120545,202609,BILL-120545,ENTR-VAS-POST-0545,120545,3,34,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120546,202609,BILL-120546,ENTR-VAS-POST-0546,120546,3,35,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120547,202609,BILL-120547,ENTR-VAS-POST-0547,120547,3,36,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120548,202609,BILL-120548,ENTR-VAS-POST-0548,120548,3,37,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120549,202609,BILL-120549,ENTR-VAS-POST-0549,120549,3,38,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,M
120550,202609,BILL-120550,ENTR-VAS-POST-0550,120550,3,39,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-16T23:00:00,synthetic-seeder,F
120601,202609,BILL-120601,ENTR-VAS-POST-0601,120601,2,26,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120602,202609,BILL-120602,ENTR-VAS-POST-0602,120602,2,27,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120603,202609,BILL-120603,ENTR-VAS-POST-0603,120603,2,28,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120604,202609,BILL-120604,ENTR-VAS-POST-0604,120604,2,29,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120605,202609,BILL-120605,ENTR-VAS-POST-0605,120605,3,30,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120606,202609,BILL-120606,ENTR-VAS-POST-0606,120606,3,31,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120607,202609,BILL-120607,ENTR-VAS-POST-0607,120607,3,32,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120608,202609,BILL-120608,ENTR-VAS-POST-0608,120608,3,33,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120609,202609,BILL-120609,ENTR-VAS-POST-0609,120609,3,34,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120610,202609,BILL-120610,ENTR-VAS-POST-0610,120610,3,35,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120611,202609,BILL-120611,ENTR-VAS-POST-0611,120611,3,36,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120612,202609,BILL-120612,ENTR-VAS-POST-0612,120612,3,37,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120613,202609,BILL-120613,ENTR-VAS-POST-0613,120613,3,38,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120614,202609,BILL-120614,ENTR-VAS-POST-0614,120614,3,39,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120615,202609,BILL-120615,ENTR-VAS-POST-0615,120615,4,40,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120616,202609,BILL-120616,ENTR-VAS-POST-0616,120616,4,41,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120617,202609,BILL-120617,ENTR-VAS-POST-0617,120617,4,42,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120618,202609,BILL-120618,ENTR-VAS-POST-0618,120618,4,43,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120619,202609,BILL-120619,ENTR-VAS-POST-0619,120619,4,44,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120620,202609,BILL-120620,ENTR-VAS-POST-0620,120620,4,45,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120621,202609,BILL-120621,ENTR-VAS-POST-0621,120621,4,46,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120622,202609,BILL-120622,ENTR-VAS-POST-0622,120622,4,47,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120623,202609,BILL-120623,ENTR-VAS-POST-0623,120623,4,48,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120624,202609,BILL-120624,ENTR-VAS-POST-0624,120624,4,49,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120625,202609,BILL-120625,ENTR-VAS-POST-0625,120625,5,50,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120626,202609,BILL-120626,ENTR-VAS-POST-0626,120626,5,51,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120627,202609,BILL-120627,ENTR-VAS-POST-0627,120627,5,52,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120628,202609,BILL-120628,ENTR-VAS-POST-0628,120628,5,53,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120629,202609,BILL-120629,ENTR-VAS-POST-0629,120629,5,54,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120630,202609,BILL-120630,ENTR-VAS-POST-0630,120630,5,55,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120631,202609,BILL-120631,ENTR-VAS-POST-0631,120631,5,56,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120632,202609,BILL-120632,ENTR-VAS-POST-0632,120632,5,57,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120633,202609,BILL-120633,ENTR-VAS-POST-0633,120633,5,58,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120634,202609,BILL-120634,ENTR-VAS-POST-0634,120634,5,59,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120635,202609,BILL-120635,ENTR-VAS-POST-0635,120635,6,60,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120636,202609,BILL-120636,ENTR-VAS-POST-0636,120636,2,25,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120637,202609,BILL-120637,ENTR-VAS-POST-0637,120637,2,26,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120638,202609,BILL-120638,ENTR-VAS-POST-0638,120638,2,27,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120639,202609,BILL-120639,ENTR-VAS-POST-0639,120639,2,28,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120640,202609,BILL-120640,ENTR-VAS-POST-0640,120640,2,29,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120641,202609,BILL-120641,ENTR-VAS-POST-0641,120641,3,30,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120642,202609,BILL-120642,ENTR-VAS-POST-0642,120642,3,31,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120643,202609,BILL-120643,ENTR-VAS-POST-0643,120643,3,32,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120644,202609,BILL-120644,ENTR-VAS-POST-0644,120644,3,33,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120645,202609,BILL-120645,ENTR-VAS-POST-0645,120645,3,34,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120646,202609,BILL-120646,ENTR-VAS-POST-0646,120646,3,35,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120647,202609,BILL-120647,ENTR-VAS-POST-0647,120647,3,36,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120648,202609,BILL-120648,ENTR-VAS-POST-0648,120648,3,37,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
120649,202609,BILL-120649,ENTR-VAS-POST-0649,120649,3,38,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,M
120650,202609,BILL-120650,ENTR-VAS-POST-0650,120650,3,39,5G-STD-01,5G 스탠다드,A,20230801,12100,0,87100,2026-09-17T23:00:00,synthetic-seeder,F
220001,202609,BILL-220001,ENTR-PAYMENT-POST-0001,220001,2,23,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-11T23:00:00,synthetic-seeder,M
220002,202609,BILL-220002,ENTR-PAYMENT-POST-0002,220002,2,24,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-11T23:00:00,synthetic-seeder,F
220003,202609,BILL-220003,ENTR-PAYMENT-POST-0003,220003,2,25,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-11T23:00:00,synthetic-seeder,M
220004,202609,BILL-220004,ENTR-PAYMENT-POST-0004,220004,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-11T23:00:00,synthetic-seeder,F
220005,202609,BILL-220005,ENTR-PAYMENT-POST-0005,220005,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-11T23:00:00,synthetic-seeder,M
220006,202609,BILL-220006,ENTR-PAYMENT-POST-0006,220006,2,28,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-11T23:00:00,synthetic-seeder,F
220007,202609,BILL-220007,ENTR-PAYMENT-POST-0007,220007,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-11T23:00:00,synthetic-seeder,M
220008,202609,BILL-220008,ENTR-PAYMENT-POST-0008,220008,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-11T23:00:00,synthetic-seeder,F
220009,202609,BILL-220009,ENTR-PAYMENT-POST-0009,220009,3,31,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-11T23:00:00,synthetic-seeder,M
220010,202609,BILL-220010,ENTR-PAYMENT-POST-0010,220010,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-11T23:00:00,synthetic-seeder,F
220011,202609,BILL-220011,ENTR-PAYMENT-POST-0011,220011,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-11T23:00:00,synthetic-seeder,M
220012,202609,BILL-220012,ENTR-PAYMENT-POST-0012,220012,3,34,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-11T23:00:00,synthetic-seeder,F
220013,202609,BILL-220013,ENTR-PAYMENT-POST-0013,220013,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-11T23:00:00,synthetic-seeder,M
220014,202609,BILL-220014,ENTR-PAYMENT-POST-0014,220014,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-11T23:00:00,synthetic-seeder,F
220015,202609,BILL-220015,ENTR-PAYMENT-POST-0015,220015,3,37,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-11T23:00:00,synthetic-seeder,M
220016,202609,BILL-220016,ENTR-PAYMENT-POST-0016,220016,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-11T23:00:00,synthetic-seeder,F
220017,202609,BILL-220017,ENTR-PAYMENT-POST-0017,220017,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-11T23:00:00,synthetic-seeder,M
220018,202609,BILL-220018,ENTR-PAYMENT-POST-0018,220018,4,40,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-11T23:00:00,synthetic-seeder,F
220019,202609,BILL-220019,ENTR-PAYMENT-POST-0019,220019,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-11T23:00:00,synthetic-seeder,M
220020,202609,BILL-220020,ENTR-PAYMENT-POST-0020,220020,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-11T23:00:00,synthetic-seeder,F
220021,202609,BILL-220021,ENTR-PAYMENT-POST-0021,220021,4,43,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-11T23:00:00,synthetic-seeder,M
220022,202609,BILL-220022,ENTR-PAYMENT-POST-0022,220022,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-11T23:00:00,synthetic-seeder,F
220023,202609,BILL-220023,ENTR-PAYMENT-POST-0023,220023,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-11T23:00:00,synthetic-seeder,M
220024,202609,BILL-220024,ENTR-PAYMENT-POST-0024,220024,4,46,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-11T23:00:00,synthetic-seeder,F
220025,202609,BILL-220025,ENTR-PAYMENT-POST-0025,220025,4,47,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-11T23:00:00,synthetic-seeder,M
220026,202609,BILL-220026,ENTR-PAYMENT-POST-0026,220026,4,48,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-11T23:00:00,synthetic-seeder,F
220027,202609,BILL-220027,ENTR-PAYMENT-POST-0027,220027,4,49,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-11T23:00:00,synthetic-seeder,M
220028,202609,BILL-220028,ENTR-PAYMENT-POST-0028,220028,5,50,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-11T23:00:00,synthetic-seeder,F
220029,202609,BILL-220029,ENTR-PAYMENT-POST-0029,220029,5,51,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-11T23:00:00,synthetic-seeder,M
220030,202609,BILL-220030,ENTR-PAYMENT-POST-0030,220030,5,52,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-11T23:00:00,synthetic-seeder,F
220031,202609,BILL-220031,ENTR-PAYMENT-POST-0031,220031,5,53,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-11T23:00:00,synthetic-seeder,M
220032,202609,BILL-220032,ENTR-PAYMENT-POST-0032,220032,5,54,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-11T23:00:00,synthetic-seeder,F
220033,202609,BILL-220033,ENTR-PAYMENT-POST-0033,220033,5,55,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-11T23:00:00,synthetic-seeder,M
220034,202609,BILL-220034,ENTR-PAYMENT-POST-0034,220034,5,56,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-11T23:00:00,synthetic-seeder,F
220035,202609,BILL-220035,ENTR-PAYMENT-POST-0035,220035,5,57,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-11T23:00:00,synthetic-seeder,M
220036,202609,BILL-220036,ENTR-PAYMENT-POST-0036,220036,5,58,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-11T23:00:00,synthetic-seeder,F
220037,202609,BILL-220037,ENTR-PAYMENT-POST-0037,220037,5,59,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-11T23:00:00,synthetic-seeder,M
220038,202609,BILL-220038,ENTR-PAYMENT-POST-0038,220038,6,60,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-11T23:00:00,synthetic-seeder,F
